#
#
#
#
1.960630e+00	-4.089199e-03	-9.453397e-02	1.914256e-01
1.984252e+00	6.513204e-03	1.576059e-01	1.338994e-01
2.007874e+00	5.006229e-03	7.742702e-02	-6.963880e-02
2.031496e+00	2.726588e-03	1.509683e-02	2.639986e-02
2.055118e+00	4.286366e-03	7.627023e-02	-3.630883e-02
2.078740e+00	1.989108e-03	1.550537e-02	-2.656777e-02
2.102362e+00	2.381914e-03	6.934571e-02	-7.463121e-02
2.125984e+00	-3.399979e-03	-5.975034e-02	-1.255007e-01
2.149606e+00	-6.401363e-03	-1.059381e-01	-2.849113e-02
2.173228e+00	-6.045188e-03	-9.623305e-02	3.642438e-02
2.196850e+00	-3.315548e-03	-3.744101e-02	6.217597e-02
2.220472e+00	-1.927193e-03	-4.728513e-02	8.374027e-02
2.244094e+00	4.273263e-03	8.821251e-02	1.351009e-01
2.267717e+00	6.908672e-03	1.502735e-01	-4.779432e-02
2.291339e+00	1.411155e-03	2.935223e-02	-1.290058e-01
2.314961e+00	-5.598313e-03	-1.155875e-01	-1.187579e-01
2.338583e+00	-7.851085e-03	-1.797836e-01	8.674283e-02
2.362205e+00	-2.088815e-04	-6.498940e-03	1.681705e-01
2.385827e+00	5.240121e-03	6.060416e-02	1.396372e-01
2.409449e+00	1.231972e-02	2.077974e-01	1.156518e-01
2.433071e+00	1.385912e-02	2.679060e-01	-1.336737e-01
2.456693e+00	3.181357e-03	4.589763e-02	-2.744468e-01
2.480315e+00	-5.970586e-03	-8.314104e-02	-2.130358e-01
2.503937e+00	-1.566052e-02	-2.607203e-01	-2.040557e-01
2.527559e+00	-1.959145e-02	-3.790323e-01	1.479790e-01
2.551181e+00	-6.206405e-03	-7.907129e-02	3.055642e-01
2.574803e+00	4.067485e-03	5.120123e-02	2.807404e-01
2.598425e+00	1.589062e-02	2.933296e-01	1.783119e-01
2.622047e+00	1.500423e-02	2.263375e-01	-8.885023e-02
2.645669e+00	1.071483e-02	1.444700e-01	-9.356970e-02
2.669291e+00	6.751341e-03	1.014057e-01	-1.641011e-01
2.692913e+00	1.429554e-03	5.838208e-02	-2.172790e-01
2.716535e+00	-1.044176e-02	-1.715951e-01	-2.871915e-01
2.740157e+00	-1.628779e-02	-2.729775e-01	6.687974e-03
2.763780e+00	-1.164875e-02	-1.137971e-01	1.754307e-02
2.787402e+00	-1.441176e-02	-2.359442e-01	4.616318e-02
2.811024e+00	-9.243379e-03	-1.591111e-01	2.481449e-01
2.834646e+00	9.477365e-04	5.727945e-03	2.755566e-01
2.858268e+00	1.052707e-02	1.368753e-01	2.664928e-01
2.881890e+00	2.003680e-02	3.038401e-01	1.724091e-01
2.905512e+00	2.380675e-02	3.911007e-01	-5.408613e-02
2.929134e+00	1.577176e-02	2.507855e-01	-3.245266e-01
2.952756e+00	1.554103e-03	-7.863507e-03	-3.153686e-01
2.976378e+00	-7.818628e-03	-8.986960e-02	-3.253651e-01
3.000000e+00	-2.246429e-02	-4.208937e-01	-1.841502e-01
